sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
B_PacBio_OPERA-MS	bin3C	bin039	PacBio_OPERA-MS	mNGS+PacBio	70.0	8	7	6	100.0	0.0	complete	B_PacBio_OPERA-MS+bin039	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	GCA_000980495.1	GCA_000980495.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	1	1	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin040	PacBio_OPERA-MS	mNGS+PacBio	41.0	2	1	1	99.42	0.0	complete	B_PacBio_OPERA-MS+bin040	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	GCF_000153925.1	GCF_000153925.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	8	15	9	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin041	PacBio_OPERA-MS	mNGS+PacBio	26.0	0	0	0	93.98	0.91	complete	B_PacBio_OPERA-MS+bin041	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella massiliensis	GCF_004345265.1	GCF_004345265.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	5	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin042	PacBio_OPERA-MS	mNGS+PacBio	52.0	4	4	5	100.0	0.63	complete	B_PacBio_OPERA-MS+bin042	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	GCF_000245775.1	GCF_000245775.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	5	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin043	PacBio_OPERA-MS	mNGS+PacBio	61.0	5	5	6	99.32	0.0	complete	B_PacBio_OPERA-MS+bin043	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	GCF_002549755.1	GCF_002549755.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	7	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin044	PacBio_OPERA-MS	mNGS+PacBio	57.0	2	2	0	100.0	0.23	complete	B_PacBio_OPERA-MS+bin044	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	GCF_000196555.1	GCF_000196555.1	78	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin045	PacBio_OPERA-MS	mNGS+PacBio	52.0	2	2	0	99.33	0.0	complete	B_PacBio_OPERA-MS+bin045	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum	GCF_000153885.1	GCF_000153885.1	64	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	6	0	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin046	PacBio_OPERA-MS	mNGS+PacBio	57.0	3	3	3	100.0	0.81	complete	B_PacBio_OPERA-MS+bin046	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003439125	GCF_003439125.1	GCF_003439125.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	2	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin047	PacBio_OPERA-MS	mNGS+PacBio	55.0	4	4	4	99.98	1.5	complete	B_PacBio_OPERA-MS+bin047	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	GCF_003269275.1	GCF_003269275.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin048	PacBio_OPERA-MS	mNGS+PacBio	24.0	0	0	3	95.3	0.67	complete	B_PacBio_OPERA-MS+bin048	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin049	PacBio_OPERA-MS	mNGS+PacBio	55.0	3	3	4	99.55	0.0	complete	B_PacBio_OPERA-MS+bin049	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_OPERA-MS
B_PacBio_OPERA-MS	bin3C	bin050	PacBio_OPERA-MS	mNGS+PacBio	37.0	4	3	3	81.86	0.67	medium-quality	B_PacBio_OPERA-MS+bin050	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325	GCA_900316325.1	GCA_900316325.1	10	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_OPERA-MS
F_mNGS_metaSPAdes+polish	bin3C	bin0002	mNGS_metaSPAdes	mNGS	62.0	2	1	3	99.14	0.78	complete	F_mNGS_metaSPAdes+polish+bin0002	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	GCF_001314995.1	GCF_001314995.1	71	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0004	mNGS_metaSPAdes	mNGS	64.0	0	1	5	99.62	0.19	complete	F_mNGS_metaSPAdes+polish+bin0004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	7	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0005	mNGS_metaSPAdes	mNGS	56.0	1	1	0	100.0	2.05	complete	F_mNGS_metaSPAdes+polish+bin0005	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	GCF_000154105.1	GCF_000154105.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	4	7	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0008	mNGS_metaSPAdes	mNGS	45.0	0	0	0	95.31	2.37	complete	F_mNGS_metaSPAdes+polish+bin0008	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066145	GCF_003460605.1	GCF_003460605.1	52	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0009	mNGS_metaSPAdes	mNGS	42.0	0	0	3	81.7	0.17	medium-quality	F_mNGS_metaSPAdes+polish+bin0009	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0010	mNGS_metaSPAdes	mNGS	56.0	1	1	0	99.52	3.85	complete	F_mNGS_metaSPAdes+polish+bin0010	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	GCF_003584705.1	GCF_003584705.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0015	mNGS_metaSPAdes	mNGS	74.0	1	0	3	97.28	0.0	complete	F_mNGS_metaSPAdes+polish+bin0015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	GCF_900167555.1	52	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	2	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0016	mNGS_metaSPAdes	mNGS	57.0	1	1	0	100.0	1.5	complete	F_mNGS_metaSPAdes+polish+bin0016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	GCF_000173975.1	GCF_000173975.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0017	mNGS_metaSPAdes	mNGS	65.0	1	0	0	98.73	0.63	complete	F_mNGS_metaSPAdes+polish+bin0017	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp003478505	GCF_003478505.1	GCF_003478505.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	1	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0019	mNGS_metaSPAdes	mNGS	41.0	0	1	0	94.94	1.58	complete	F_mNGS_metaSPAdes+polish+bin0019	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	GCF_003478935.1	GCF_003478935.1	46	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0020	mNGS_metaSPAdes	mNGS	37.0	0	1	0	99.42	0.98	complete	F_mNGS_metaSPAdes+polish+bin0020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	GCF_000169235.1	GCF_000169235.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	7	7	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0021	mNGS_metaSPAdes	mNGS	53.0	0	0	0	100.0	0.32	complete	F_mNGS_metaSPAdes+polish+bin0021	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066785	GCF_003478035.1	GCF_003478035.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0022	mNGS_metaSPAdes	mNGS	47.0	0	1	0	99.21	2.98	complete	F_mNGS_metaSPAdes+polish+bin0022	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	GCF_001405615.1	GCF_001405615.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0023	mNGS_metaSPAdes	mNGS	53.0	1	2	0	98.95	0.63	complete	F_mNGS_metaSPAdes+polish+bin0023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	GCF_001405555.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0024	mNGS_metaSPAdes	mNGS	46.0	1	0	0	99.12	0.15	complete	F_mNGS_metaSPAdes+polish+bin0024	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCF_001312505.1	GCF_001312505.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0025	mNGS_metaSPAdes	mNGS	58.0	1	1	6	100.0	0.0	complete	F_mNGS_metaSPAdes+polish+bin0025	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	GCF_002550035.1	GCF_002550035.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	1	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0026	mNGS_metaSPAdes	mNGS	28.0	0	0	0	85.28	1.22	medium-quality	F_mNGS_metaSPAdes+polish+bin0026	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus	GCF_002959615.1	GCF_002959615.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0027	mNGS_metaSPAdes	mNGS	33.0	0	0	0	93.33	0.0	complete	F_mNGS_metaSPAdes+polish+bin0027	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	GCF_003461245.1	GCF_003461245.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0028	mNGS_metaSPAdes	mNGS	40.0	0	0	0	94.8	0.06	complete	F_mNGS_metaSPAdes+polish+bin0028	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003480185	GCF_003480185.1	GCF_003480185.1	77	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0029	mNGS_metaSPAdes	mNGS	44.0	1	1	2	97.99	1.01	complete	F_mNGS_metaSPAdes+polish+bin0029	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215	GCF_003460745.1	GCF_003460745.1	43	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	4	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0031	mNGS_metaSPAdes	mNGS	92.0	1	1	2	99.17	0.0	complete	F_mNGS_metaSPAdes+polish+bin0031	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp001916075	GCA_001916075.1	GCA_001916075.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	2	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0033	mNGS_metaSPAdes	mNGS	47.0	1	2	3	98.66	0.0	complete	F_mNGS_metaSPAdes+polish+bin0033	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900066825	GCF_003573975.1	GCF_003573975.1	94	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0034	mNGS_metaSPAdes	mNGS	38.0	1	1	0	99.33	0.67	complete	F_mNGS_metaSPAdes+polish+bin0034	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000435815	GCF_003460505.1	GCF_003460505.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0036	mNGS_metaSPAdes	mNGS	42.0	0	1	1	98.12	0.0	complete	F_mNGS_metaSPAdes+polish+bin0036	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella multiformis	GCF_003402575.1	GCF_003402575.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0037	mNGS_metaSPAdes	mNGS	35.0	2	0	2	97.34	1.77	complete	F_mNGS_metaSPAdes+polish+bin0037	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0038	mNGS_metaSPAdes	mNGS	46.0	0	0	5	100.0	0.63	complete	F_mNGS_metaSPAdes+polish+bin0038	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	GCF_000245775.1	GCF_000245775.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	5	mNGS_metaSPAdes
F_mNGS_metaSPAdes+polish	bin3C	bin0043	mNGS_metaSPAdes	mNGS	10.0	0	0	0	57.82	1.27	medium-quality	F_mNGS_metaSPAdes+polish+bin0043	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003471165	GCF_003471165.1	GCF_003471165.1	49	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	mNGS_metaSPAdes
F_Nanopore_metaflye+polish	bin3C	bin009	Nanopore_metaflye	Nanopore	42.0	6	6	6	69.3	3.32	medium-quality	F_Nanopore_metaflye+polish+bin009	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066165	GCF_003480145.1	GCF_003480145.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin010	Nanopore_metaflye	Nanopore	39.0	5	5	5	92.88	0.0	complete	F_Nanopore_metaflye+polish+bin010	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena innocuum	GCF_000371425.1	GCF_000371425.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	4	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin011	Nanopore_metaflye	Nanopore	62.0	2	2	2	98.54	0.0	complete	F_Nanopore_metaflye+polish+bin011	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	GCF_000154485.1	GCF_000154485.1	41	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	3	4	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin012	Nanopore_metaflye	Nanopore	57.0	7	7	8	93.82	1.12	complete	F_Nanopore_metaflye+polish+bin012	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans	GCF_003019675.1	GCF_003019675.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	8	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin014	Nanopore_metaflye	Nanopore	52.0	7	7	7	79.11	6.35	medium-quality	F_Nanopore_metaflye+polish+bin014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003471165	GCF_003471165.1	GCF_003471165.1	49	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin015	Nanopore_metaflye	Nanopore	71.0	6	6	6	98.71	0.0	complete	F_Nanopore_metaflye+polish+bin015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp003478505	GCF_003478505.1	GCF_003478505.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	1	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin016	Nanopore_metaflye	Nanopore	47.0	6	6	6	65.06	2.11	medium-quality	F_Nanopore_metaflye+polish+bin016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	GCF_003461245.1	GCF_003461245.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin017	Nanopore_metaflye	Nanopore	70.0	7	7	7	98.75	0.62	complete	F_Nanopore_metaflye+polish+bin017	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	GCA_000980495.1	GCA_000980495.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	1	1	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin021	Nanopore_metaflye	Nanopore	68.0	6	6	6	99.11	1.12	complete	F_Nanopore_metaflye+polish+bin021	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin022	Nanopore_metaflye	Nanopore	53.0	6	6	6	91.14	2.53	complete	F_Nanopore_metaflye+polish+bin022	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	GCF_000245775.1	GCF_000245775.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	5	Nanopore_metaflye
F_Nanopore_metaflye+polish	bin3C	bin024	Nanopore_metaflye	Nanopore	65.0	5	5	5	59.04	3.06	medium-quality	F_Nanopore_metaflye+polish+bin024	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	GCF_000160055.1	GCF_000160055.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	4	Nanopore_metaflye
F_Nanopore_OPERA-MS+polish	bin3C	bin002	Nanopore_OPERA-MS	mNGS+Nanopore	63.0	1	1	3	98.75	0.08	complete	F_Nanopore_OPERA-MS+polish+bin002	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	GCF_001314995.1	GCF_001314995.1	71	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS
F_Nanopore_OPERA-MS+polish	bin3C	bin004	Nanopore_OPERA-MS	mNGS+Nanopore	71.0	5	5	0	97.63	0.0	complete	F_Nanopore_OPERA-MS+polish+bin004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	GCF_002234575.2	GCF_002234575.2	75	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	0	Nanopore_OPERA-MS
F_Nanopore_OPERA-MS+polish	bin3C	bin005	Nanopore_OPERA-MS	mNGS+Nanopore	60.0	1	1	1	99.26	1.0	complete	F_Nanopore_OPERA-MS+polish+bin005	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	GCF_000025985.1	GCF_000025985.1	73	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	7	Nanopore_OPERA-MS
F_Nanopore_OPERA-MS+polish	bin3C	bin007	Nanopore_OPERA-MS	mNGS+Nanopore	81.0	7	7	7	99.42	0.58	complete	F_Nanopore_OPERA-MS+polish+bin007	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	7	Nanopore_OPERA-MS
F_Nanopore_OPERA-MS+polish	bin3C	bin008	Nanopore_OPERA-MS	mNGS+Nanopore	78.0	6	6	6	99.62	1.86	complete	F_Nanopore_OPERA-MS+polish+bin008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	GCF_000154105.1	GCF_000154105.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	4	7	Nanopore_OPERA-MS
F_Nanopore_OPERA-MS+polish	bin3C	bin009	Nanopore_OPERA-MS	mNGS+Nanopore	72.0	6	6	6	91.93	0.77	complete	F_Nanopore_OPERA-MS+polish+bin009	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	Nanopore_OPERA-MS
